time,seconds_elapsed,z,y,x
1760471336937838800,3.4098388671875,-0.91058349609375,-0.55340576171875,-0.4390716552734375
1760471336947800800,3.41980078125,-0.93328857421875,-0.5412750244140625,-0.427459716796875
1760471336957763800,3.429763916015625,-0.9341888427734375,-0.5103302001953125,-0.4027252197265625
1760471336967726000,3.43972607421875,-0.9166107177734375,-0.4889678955078125,-0.37603759765625
1760471336977687800,3.449687744140625,-0.8889617919921875,-0.481201171875,-0.356658935546875
1760471336987649800,3.45964990234375,-0.86370849609375,-0.4906005859375,-0.3646392822265625
1760471336997612000,3.469612060546875,-0.8488311767578125,-0.526275634765625,-0.3974456787109375
1760471337007573800,3.47957373046875,-0.8444976806640625,-0.5535125732421875,-0.420867919921875
1760471337017536000,3.489535888671875,-0.848052978515625,-0.548797607421875,-0.421295166015625
1760471337027499000,3.4994990234375,-0.8597412109375,-0.5374603271484375,-0.4174652099609375
1760471337037460700,3.509460693359375,-0.8748779296875,-0.530059814453125,-0.4178009033203125
1760471337047423000,3.519423095703125,-0.8878631591796875,-0.53302001953125,-0.4203033447265625
1760471337057385000,3.529385009765625,-0.901336669921875,-0.5464324951171875,-0.441009521484375
1760471337067346700,3.5393466796875,-0.9079132080078125,-0.5648040771484375,-0.457244873046875
1760471337077309000,3.549308837890625,-0.9032745361328125,-0.565277099609375,-0.437255859375
1760471337087272000,3.55927197265625,-0.8896331787109375,-0.554779052734375,-0.399383544921875
1760471337097234000,3.56923388671875,-0.864105224609375,-0.5380859375,-0.3597259521484375
1760471337107196000,3.57919580078125,-0.847564697265625,-0.5222625732421875,-0.3355560302734375
1760471337117158000,3.589157958984375,-0.839141845703125,-0.5316619873046875,-0.3476104736328125
1760471337127120100,3.5991201171875,-0.82476806640625,-0.54473876953125,-0.34100341796875
1760471337137081900,3.609081787109375,-0.7944183349609375,-0.531158447265625,-0.29461669921875
1760471337147043800,3.6190439453125,-0.7595062255859375,-0.5102386474609375,-0.229736328125
1760471337157007000,3.629007080078125,-0.7449951171875,-0.476654052734375,-0.1766510009765625
1760471337166968800,3.63896875,-0.7508544921875,-0.4407958984375,-0.1335906982421875
1760471337176935000,3.648934814453125,-0.7584686279296875,-0.415863037109375,-0.0915374755859375
1760471337186897000,3.65889697265625,-0.754180908203125,-0.4065399169921875,-0.0693511962890625
1760471337196859000,3.66885888671875,-0.7444305419921875,-0.4199981689453125,-0.066925048828125
1760471337206820900,3.67882080078125,-0.739776611328125,-0.449951171875,-0.081573486328125
1760471337216782800,3.688782958984375,-0.7420196533203125,-0.478179931640625,-0.0916290283203125
1760471337226745900,3.698745849609375,-0.753814697265625,-0.489349365234375,-0.091522216796875
1760471337236707800,3.708707763671875,-0.7649078369140625,-0.4847869873046875,-0.0805511474609375
1760471337246670000,3.718670166015625,-0.7678375244140625,-0.480438232421875,-0.0643310546875
1760471337256631800,3.7286318359375,-0.77020263671875,-0.4897613525390625,-0.080047607421875
1760471337266594000,3.738593994140625,-0.76666259765625,-0.505645751953125,-0.1038818359375
